Offer Name,Title,Description,Type,Code,Offer Page  ( Ctrl C to copy ),start_date(m/d/Year),Expiry,Coupon_featured,Tracking Extra parameter
ShoppersStop.com,ShoppersStop.com-Upto 50&#37; off on Hidesign & Holi,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=510&aff_id=41413&url=http%253A%252F%252Fwww.shoppersstop.com%252Faccessories%252Fbrand%252Fhidesign-holii-hidesign---holii-accessories%252Fsort-by%252Fdiscount%252Fsort-direction%252Fdesc.html%253Futm_source%253Daffiliate%2526utm_medium%253Dban%2526utm_campaign%253Dss_vcommission%2526utm_content%253DHomepage,10/1/2015,10/31/2015,,aff_sub
ShoppersStop.com,ShoppersStop.com-Upto 35&#37; off on Haute Curry,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=510&aff_id=41413&url=http%253A%252F%252Fwww.shoppersstop.com%252Faccessories%252Fladies%252Fhandbags%252Fbrand%252Fhaute-curry%252Fsort-by%252Fdiscount%252Fsort-direction%252Fdesc.html%253Futm_source%253Daffiliate%2526utm_medium%253Dban%2526utm_campaign%253Dss_vcommission%2526utm_content%253DHomepage,10/1/2015,10/31/2015,,aff_sub
ShoppersStop.com,ShoppersStop.com-Upto 35&#37; off on Elliza Donatein,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=510&aff_id=41413&url=http%253A%252F%252Fwww.shoppersstop.com%252Faccessories%252Fladies%252Fhandbags%252Fbrand%252Felliza-donatein%252Fsort-by%252Fdiscount%252Fsort-direction%252Fdesc.html%253Futm_source%253Daffiliate%2526utm_medium%253Dban%2526utm_campaign%253Dss_vcommission%2526utm_content%253DHomepage,10/1/2015,10/31/2015,,aff_sub
ShoppersStop.com,ShoppersStop.com-Upto 35&#37; off on Life,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=510&aff_id=41413&url=http%253A%252F%252Fwww.shoppersstop.com%252Faccessories%252Fladies%252Fhandbags%252Fbrand%252Flife%252Fsort-by%252Fdiscount%252Fsort-direction%252Fdesc.html%253Futm_source%253Daffiliate%2526utm_medium%253Dban%2526utm_campaign%253Dss_vcommission%2526utm_content%253DHomepage,10/1/2015,10/31/2015,,aff_sub
ShoppersStop.com,ShoppersStop.com-Upto 35&#37; off on Elliza Donatein,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=510&aff_id=41413&url=http%253A%252F%252Fwww.shoppersstop.com%252Faccessories%252Fladies%252Fwallets-clutches%252Fbrand%252Felliza-donatein%252Fsort-by%252Fdiscount%252Fsort-direction%252Fdesc.html%253Futm_source%253Daffiliate%2526utm_medium%253Dban%2526utm_campaign%253Dss_vcommission%2526utm_content%253DHomepage,10/1/2015,10/31/2015,,aff_sub
ShoppersStop.com,ShoppersStop.com-Upto 35&#37; off on Kashish,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=510&aff_id=41413&url=http%253A%252F%252Fwww.shoppersstop.com%252Faccessories%252Fladies%252Fwallets-clutches%252Fbrand%252Fkashish%252Fsort-by%252Fdiscount%252Fsort-direction%252Fdesc.html%253Futm_source%253Daffiliate%2526utm_medium%253Dban%2526utm_campaign%253Dss_vcommission%2526utm_content%253DHomepage,10/1/2015,10/31/2015,,aff_sub
ShoppersStop.com,ShoppersStop.com-Upto 34&#37; off on Haute Curry,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=510&aff_id=41413&url=http%253A%252F%252Fwww.shoppersstop.com%252Faccessories%252Fladies%252Fwallets-clutches%252Fbrand%252Fhaute-curry%252Fsort-by%252Fdiscount%252Fsort-direction%252Fdesc.html%253Futm_source%253Daffiliate%2526utm_medium%253Dban%2526utm_campaign%253Dss_vcommission%2526utm_content%253DHomepage,10/1/2015,10/31/2015,,aff_sub
ShoppersStop.com,ShoppersStop.com-Upto 40&#37; off on Vettorio Fratini,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=510&aff_id=41413&url=http%253A%252F%252Fwww.shoppersstop.com%252Fshoes%252Fmens-shoes%252Fall%252Fbrand%252Fvettorio-fratini%252Fsort-by%252Fdiscount%252Fsort-direction%252Fdesc.html%253Futm_source%253Daffiliate%2526utm_medium%253Dban%2526utm_campaign%253Dss_vcommission%2526utm_content%253DHomepage,10/1/2015,10/31/2015,,aff_sub
ShoppersStop.com,ShoppersStop.com-Upto 40&#37; off on IWALK,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=510&aff_id=41413&url=http%253A%252F%252Fwww.shoppersstop.com%252Fshoes%252Fmens-shoes%252Fall%252Fbrand%252Fiwalk%252Fsort-by%252Fdiscount%252Fsort-direction%252Fdesc.html%253Futm_source%253Daffiliate%2526utm_medium%253Dban%2526utm_campaign%253Dss_vcommission%2526utm_content%253DHomepage,10/1/2015,10/31/2015,,aff_sub
ShoppersStop.com,ShoppersStop.com-Flat 20&#37; off on Haute Curry,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=510&aff_id=41413&url=http%253A%252F%252Fwww.shoppersstop.com%252Fshoes%252Fwomen-shoes%252Fall%252Fbrand%252Fhaute-curry%252Fsort-by%252Fdiscount%252Fsort-direction%252Fdesc.html%253Futm_source%253Daffiliate%2526utm_medium%253Dban%2526utm_campaign%253Dss_vcommission%2526utm_content%253DHomepage,10/1/2015,10/31/2015,,aff_sub
ShoppersStop.com,ShoppersStop.com-Upto 20&#37; off on Lemon & Pepper,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=510&aff_id=41413&url=http%253A%252F%252Fwww.shoppersstop.com%252Fshoes%252Fwomen-shoes%252Fall%252Fbrand%252Flemon-%252B-pepper%252Fsort-by%252Fdiscount%252Fsort-direction%252Fdesc.html%253Futm_source%253Daffiliate%2526utm_medium%253Dban%2526utm_campaign%253Dss_vcommission%2526utm_content%253DHomepage,10/1/2015,10/31/2015,,aff_sub
ShoppersStop.com,ShoppersStop.com-Flat 20&#37; off on Life,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=510&aff_id=41413&url=http%253A%252F%252Fwww.shoppersstop.com%252Fshoes%252Fwomen-shoes%252Fall%252Fbrand%252Flife%252Fsort-by%252Fdiscount%252Fsort-direction%252Fdesc.html%253Futm_source%253Daffiliate%2526utm_medium%253Dban%2526utm_campaign%253Dss_vcommission%2526utm_content%253DHomepage,10/1/2015,10/31/2015,,aff_sub
ShoppersStop.com,ShoppersStop.com-Upto 30&#37; off on Fine Jewellery,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=510&aff_id=41413&url=http%253A%252F%252Fwww.shoppersstop.com%252Fjewellery%252Fgold-silver-platinum%252Fsort-by%252Fdiscount%252Fsort-direction%252Fdesc.html%253Futm_source%253Daffiliate%2526utm_medium%253Dban%2526utm_campaign%253Dss_vcommission%2526utm_content%253DHomepage,10/1/2015,10/31/2015,,aff_sub
ShoppersStop.com,ShoppersStop.com-Upto 70&#37; off on Artificial Jewellery,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=510&aff_id=41413&url=http%253A%252F%252Fwww.shoppersstop.com%252Fjewellery%252Fartifical-fashion%252Fsort-by%252Fdiscount%252Fsort-direction%252Fdesc.html%253Futm_source%253Daffiliate%2526utm_medium%253Dban%2526utm_campaign%253Dss_vcommission%2526utm_content%253DHomepage,10/1/2015,10/31/2015,,aff_sub
Fnp.com,Fnp.com-Flat 15&#37; Off on personalized gifts : Starting at Rs.199,,Coupon,VC15PSG,http://tracking.vcommission.com/aff_c?offer_id=260&aff_id=41413&url=http%253A%252F%252Fwww.fnp.com%252Fpersonalized-gifts-1-7413-t.html%253Futm_source%253Daffiliate%2526utm_medium%253DBanner%2526utm_campaign%253Dvcommission,10/1/2015,10/31/2015,,aff_sub
Fnp.com,Fnp.com-Flat 15&#37; Off on Chocolates : Starting at Rs.399,,Coupon,VC15CHOC,http://tracking.vcommission.com/aff_c?offer_id=260&aff_id=41413&url=http%253A%252F%252Fwww.fnp.com%252Fbirthday-chocolates-1-7-t.html%253Futm_source%253Daffiliate%2526utm_medium%253DBanner%2526utm_campaign%253Dvcommission,10/1/2015,10/31/2015,,aff_sub
Fnp.com,Fnp.com-Flat 12&#37; Off on Birthday Gifts,,Coupon,VC12BDG,http://tracking.vcommission.com/aff_c?offer_id=260&aff_id=41413&url=http%253A%252F%252Fwww.fnp.com%252Fbirthday-gifts-1-6-t.html%253Futm_source%253Daffiliate%2526utm_medium%253DBanner%2526utm_campaign%253Dvcommission,10/1/2015,10/31/2015,,aff_sub
Fnp.com,Fnp.com-Flat 12&#37; Off on Anniversary Gifts,,Coupon,VCD12ANG,http://tracking.vcommission.com/aff_c?offer_id=260&aff_id=41413&url=http%253A%252F%252Fwww.fnp.com%252Fanniversary-gifts-1-31-t.html%253Futm_source%253Daffiliate%2526utm_medium%253DBanner%2526utm_campaign%253Dvcommission,10/1/2015,10/31/2015,,aff_sub
Paytm.com,Paytm.com-Best prices online on Heels,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=1022&aff_id=41413&url=https%253A%252F%252Fpaytm.com%252Fshop%252Fg%252Fwomen%252Ffootwear%252Fheels%253Futm_source%253DAffiliates%2526utm_medium%253DVCOMM%2526utm_campaign%253DVCOMM%2526utm_term%253D%257Baffiliate_id%257D,10/1/2015,10/31/2015,,aff_sub
Paytm.com,Paytm.com-Best prices online on Sandals & Floaters,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=1022&aff_id=41413&url=https%253A%252F%252Fpaytm.com%252Fshop%252Fg%252Fwomen%252Ffootwear%252Fsandals%253Futm_source%253DAffiliates%2526utm_medium%253DVCOMM%2526utm_campaign%253DVCOMM%2526utm_term%253D%257Baffiliate_id%257D,10/1/2015,10/31/2015,,aff_sub
Paytm.com,Paytm.com-Best prices online on Sneakers & Sports Shoes,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=1022&aff_id=41413&url=https%253A%252F%252Fpaytm.com%252Fshop%252Fg%252Fwomen%252Ffootwear%252Fsports-shoes%253Futm_source%253DAffiliates%2526utm_medium%253DVCOMM%2526utm_campaign%253DVCOMM%2526utm_term%253D%257Baffiliate_id%257D,10/1/2015,10/31/2015,,aff_sub
Paytm.com,Paytm.com-Best prices online on Bellies,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=1022&aff_id=41413&url=https%253A%252F%252Fpaytm.com%252Fshop%252Fg%252Fwomen%252Ffootwear%252Fbellies%253Futm_source%253DAffiliates%2526utm_medium%253DVCOMM%2526utm_campaign%253DVCOMM%2526utm_term%253D%257Baffiliate_id%257D,10/1/2015,10/31/2015,,aff_sub
Paytm.com,Paytm.com-Women's Footwear | Under 1099,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=1022&aff_id=41413&url=https%253A%252F%252Fpaytm.com%252Fshop%252Fg%252Fwomen%252Ffootwear%253Fsort_popular%253D1%2526price%253D899%252C1099%2526utm_source%253DAffiliates%2526utm_medium%253DVCOMM%2526utm_campaign%253DVCOMM%2526utm_term%253D%257Baffiliate_id%257D,10/1/2015,10/31/2015,,aff_sub
Paytm.com,Paytm.com-Women's Footwear | Under 899,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=1022&aff_id=41413&url=https%253A%252F%252Fpaytm.com%252Fshop%252Fg%252Fwomen%252Ffootwear%253Fsort_popular%253D1%2526price%253D500%252C899%2526utm_source%253DAffiliates%2526utm_medium%253DVCOMM%2526utm_campaign%253DVCOMM%2526utm_term%253D%257Baffiliate_id%257D,10/1/2015,10/31/2015,,aff_sub
Paytm.com,Paytm.com-Women's Footwear | Under 499,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=1022&aff_id=41413&url=https%253A%252F%252Fpaytm.com%252Fshop%252Fg%252Fwomen%252Ffootwear%253Fsort_popular%253D1%2526price%253D99%252C499%2526utm_source%253DAffiliates%2526utm_medium%253DVCOMM%2526utm_campaign%253DVCOMM%2526utm_term%253D%257Baffiliate_id%257D,10/1/2015,10/31/2015,,aff_sub
Paytm.com,Paytm.com-Best prices online on Sport Shoes,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=1022&aff_id=41413&url=https%253A%252F%252Fpaytm.com%252Fshop%252Fg%252Fmen%252Ffootwear%252Fsneakers-sport-shoes%253Fsort_popular%253D1%2526utm_source%253DAffiliates%2526utm_medium%253DVCOMM%2526utm_campaign%253DVCOMM%2526utm_term%253D%257Baffiliate_id%257D,10/1/2015,10/31/2015,,aff_sub
Paytm.com,Paytm.com-Best prices online on Casual Shoes,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=1022&aff_id=41413&url=https%253A%252F%252Fpaytm.com%252Fshop%252Fg%252Fmen%252Ffootwear%252Fcasual-shoes%253Fsort_popular%253D1%2526utm_source%253DAffiliates%2526utm_medium%253DVCOMM%2526utm_campaign%253DVCOMM%2526utm_term%253D%257Baffiliate_id%257D,10/1/2015,10/31/2015,,aff_sub
Paytm.com,Paytm.com-Best prices online on Formal shoes,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=1022&aff_id=41413&url=https%253A%252F%252Fpaytm.com%252Fshop%252Fg%252Fmen%252Ffootwear%252Fformal-oxford-shoes%253Fsort_popular%253D1%2526utm_source%253DAffiliates%2526utm_medium%253DVCOMM%2526utm_campaign%253DVCOMM%2526utm_term%253D%257Baffiliate_id%257D,10/1/2015,10/31/2015,,aff_sub
Paytm.com,Paytm.com-Best prices online on Slippers and sandals,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=1022&aff_id=41413&url=https%253A%252F%252Fpaytm.com%252Fshop%252Fg%252Fmen%252Ffootwear%252Fsandals%253Fsort_popular%253D1%2526utm_source%253DAffiliates%2526utm_medium%253DVCOMM%2526utm_campaign%253DVCOMM%2526utm_term%253D%257Baffiliate_id%257D,10/1/2015,10/31/2015,,aff_sub
Paytm.com,Paytm.com-Men's Footwear | Under 1299,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=1022&aff_id=41413&url=https%253A%252F%252Fpaytm.com%252Fshop%252Fg%252Fmen%252Ffootwear%253Fsort_price%253D0%2526price%253D999%252C1299%2526utm_source%253DAffiliates%2526utm_medium%253DVCOMM%2526utm_campaign%253DVCOMM%2526utm_term%253D%257Baffiliate_id%257D,10/1/2015,10/31/2015,,aff_sub
Paytm.com,Paytm.com-Men's Footwear | Under 1099,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=1022&aff_id=41413&url=https%253A%252F%252Fpaytm.com%252Fshop%252Fg%252Fmen%252Ffootwear%253Fsort_price%253D0%2526price%253D800%252C1099%2526utm_source%253DAffiliates%2526utm_medium%253DVCOMM%2526utm_campaign%253DVCOMM%2526utm_term%253D%257Baffiliate_id%257D,10/1/2015,10/31/2015,,aff_sub
Paytm.com,Paytm.com-Men's Footwear | Under 999,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=1022&aff_id=41413&url=https%253A%252F%252Fpaytm.com%252Fshop%252Fg%252Fmen%252Ffootwear%253Fsort_price%253D0%2526price%253D500%252C999%2526utm_source%253DAffiliates%2526utm_medium%253DVCOMM%2526utm_campaign%253DVCOMM%2526utm_term%253D%257Baffiliate_id%257D,10/1/2015,10/31/2015,,aff_sub
Paytm.com,Paytm.com-Min. 30&#37; Cashback on Reebok,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=1022&aff_id=41413&url=https%253A%252F%252Fpaytm.com%252Fshop%252Fg%252Fmen%252Ffootwear%253Fsort_new%253D1%2526brand%253D1446%2526utm_source%253DAffiliates%2526utm_medium%253DVCOMM%2526utm_campaign%253DVCOMM%2526utm_term%253D%257Baffiliate_id%257D,10/1/2015,10/31/2015,,aff_sub
Paytm.com,Paytm.com-Min. 30&#37; Cashback on Nike,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=1022&aff_id=41413&url=https%253A%252F%252Fpaytm.com%252Fshop%252Fg%252Fmen%252Ffootwear%253Fsort_new%253D1%2526brand%253D1455%2526utm_source%253DAffiliates%2526utm_medium%253DVCOMM%2526utm_campaign%253DVCOMM%2526utm_term%253D%257Baffiliate_id%257D,10/1/2015,10/31/2015,,aff_sub
Paytm.com,Paytm.com-Min. 30&#37; Cashback on Puma,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=1022&aff_id=41413&url=https%253A%252F%252Fpaytm.com%252Fshop%252Fg%252Fmen%252Ffootwear%253Fsort_new%253D1%2526brand%253D1447%2526utm_source%253DAffiliates%2526utm_medium%253DVCOMM%2526utm_campaign%253DVCOMM%2526utm_term%253D%257Baffiliate_id%257D,10/1/2015,10/31/2015,,aff_sub
Paytm.com,Paytm.com-Min. 30&#37; Cashback on Adidas,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=1022&aff_id=41413&url=https%253A%252F%252Fpaytm.com%252Fshop%252Fg%252Fmen%252Ffootwear%253Fsort_new%253D1%2526brand%253D1425%2526utm_source%253DAffiliates%2526utm_medium%253DVCOMM%2526utm_campaign%253DVCOMM%2526utm_term%253D%257Baffiliate_id%257D,10/1/2015,10/31/2015,,aff_sub
Paytm.com,Paytm.com-Min. 30&#37; Cashback on Woodland,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=1022&aff_id=41413&url=https%253A%252F%252Fpaytm.com%252Fshop%252Fg%252Fmen%252Ffootwear%253Fsort_new%253D1%2526brand%253D1817%2526utm_source%253DAffiliates%2526utm_medium%253DVCOMM%2526utm_campaign%253DVCOMM%2526utm_term%253D%257Baffiliate_id%257D,10/1/2015,10/31/2015,,aff_sub
Paytm.com,Paytm.com-Min. 30&#37; Cashback on Lee Cooper,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=1022&aff_id=41413&url=https%253A%252F%252Fpaytm.com%252Fshop%252Fg%252Fmen%252Ffootwear%253Fsort_new%253D1%2526brand%253D1858%2526utm_source%253DAffiliates%2526utm_medium%253DVCOMM%2526utm_campaign%253DVCOMM%2526utm_term%253D%257Baffiliate_id%257D,10/1/2015,10/31/2015,,aff_sub
Paytm.com,Paytm.com-Min. 30&#37; Cashback on Converse,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=1022&aff_id=41413&url=https%253A%252F%252Fpaytm.com%252Fshop%252Fg%252Fmen%252Ffootwear%253Fsort_new%253D1%2526brand%253D1913%2526utm_source%253DAffiliates%2526utm_medium%253DVCOMM%2526utm_campaign%253DVCOMM%2526utm_term%253D%257Baffiliate_id%257D,10/1/2015,10/31/2015,,aff_sub
Paytm.com,Paytm.com-Min. 30&#37; Cashback on Asics,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=1022&aff_id=41413&url=https%253A%252F%252Fpaytm.com%252Fshop%252Fg%252Fmen%252Ffootwear%253Fsort_new%253D1%2526brand%253D159711%2526utm_source%253DAffiliates%2526utm_medium%253DVCOMM%2526utm_campaign%253DVCOMM%2526utm_term%253D%257Baffiliate_id%257D,10/1/2015,10/31/2015,,aff_sub
Paytm.com,Paytm.com-Min. 30&#37; Cashback on Red Tape,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=1022&aff_id=41413&url=https%253A%252F%252Fpaytm.com%252Fshop%252Fg%252Fmen%252Ffootwear%253Fsort_new%253D1%2526brand%253D1451%2526utm_source%253DAffiliates%2526utm_medium%253DVCOMM%2526utm_campaign%253DVCOMM%2526utm_term%253D%257Baffiliate_id%257D,10/1/2015,10/31/2015,,aff_sub
Paytm.com,Paytm.com-Min. 30&#37; Cashback on Clarks,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=1022&aff_id=41413&url=https%253A%252F%252Fpaytm.com%252Fshop%252Fg%252Fmen%252Ffootwear%253Fsort_new%253D1%2526brand%253D1865%2526utm_source%253DAffiliates%2526utm_medium%253DVCOMM%2526utm_campaign%253DVCOMM%2526utm_term%253D%257Baffiliate_id%257D,10/1/2015,10/31/2015,,aff_sub
Paytm.com,Paytm.com-Min. 30&#37; Cashback on ID Soes,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=1022&aff_id=41413&url=https%253A%252F%252Fpaytm.com%252Fshop%252Fg%252Fmen%252Ffootwear%253Fsort_new%253D1%2526brand%253D96798%2526utm_source%253DAffiliates%2526utm_medium%253DVCOMM%2526utm_campaign%253DVCOMM%2526utm_term%253D%257Baffiliate_id%257D,10/1/2015,10/31/2015,,aff_sub
Paytm.com,Paytm.com-Min. 30&#37; Cashback on Red Chief,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=1022&aff_id=41413&url=https%253A%252F%252Fpaytm.com%252Fshop%252Fg%252Fmen%252Ffootwear%253Fsort_new%253D1%2526brand%253D1835%2526utm_source%253DAffiliates%2526utm_medium%253DVCOMM%2526utm_campaign%253DVCOMM%2526utm_term%253D%257Baffiliate_id%257D,10/1/2015,10/31/2015,,aff_sub
Paytm.com,Paytm.com-Min. 30&#37; Cashback on Action,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=1022&aff_id=41413&url=https%253A%252F%252Fpaytm.com%252Fshop%252Fg%252Fmen%252Ffootwear%253Fsort_new%253D1%2526brand%253D20724%2526utm_source%253DAffiliates%2526utm_medium%253DVCOMM%2526utm_campaign%253DVCOMM%2526utm_term%253D%257Baffiliate_id%257D,10/1/2015,10/31/2015,,aff_sub
Paytm.com,Paytm.com-Min. 30&#37; Cashback on Liberty,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=1022&aff_id=41413&url=https%253A%252F%252Fpaytm.com%252Fshop%252Fg%252Fmen%252Ffootwear%253Fsort_new%253D1%2526brand%253D49568%252C49561%252C49569%252C49560%2526utm_source%253DAffiliates%2526utm_medium%253DVCOMM%2526utm_campaign%253DVCOMM%2526utm_term%253D%257Baffiliate_id%257D,10/1/2015,10/31/2015,,aff_sub
Paytm.com,Paytm.com-Min. 30&#37; Cashback on Bata,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=1022&aff_id=41413&url=https%253A%252F%252Fpaytm.com%252Fshop%252Fg%252Fmen%252Ffootwear%253Fsort_new%253D1%2526brand%253D3362%2526utm_source%253DAffiliates%2526utm_medium%253DVCOMM%2526utm_campaign%253DVCOMM%2526utm_term%253D%257Baffiliate_id%257D,10/1/2015,10/31/2015,,aff_sub
Paytm.com,Paytm.com-Min. 30&#37; Cashback on Clarks,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=1022&aff_id=41413&url=https%253A%252F%252Fpaytm.com%252Fshop%252Fg%252Fwomen%252Ffootwear%253Fsort_popular%253D1%2526brand%253D1865%2526utm_source%253DAffiliates%2526utm_medium%253DVCOMM%2526utm_campaign%253DVCOMM%2526utm_term%253D%257Baffiliate_id%257D,10/1/2015,10/31/2015,,aff_sub
Paytm.com,Paytm.com-Min. 30&#37; Cashback on Inc.5,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=1022&aff_id=41413&url=https%253A%252F%252Fpaytm.com%252Fshop%252Fg%252Fwomen%252Ffootwear%253Fsort_popular%253D1%2526brand%253D1873%2526utm_source%253DAffiliates%2526utm_medium%253DVCOMM%2526utm_campaign%253DVCOMM%2526utm_term%253D%257Baffiliate_id%257D,10/1/2015,10/31/2015,,aff_sub
Paytm.com,Paytm.com-Min. 30&#37; Cashback on Catwalk,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=1022&aff_id=41413&url=https%253A%252F%252Fpaytm.com%252Fshop%252Fg%252Fwomen%252Ffootwear%253Fsort_popular%253D1%2526brand%253D1872%2526utm_source%253DAffiliates%2526utm_medium%253DVCOMM%2526utm_campaign%253DVCOMM%2526utm_term%253D%257Baffiliate_id%257D,10/1/2015,10/31/2015,,aff_sub
Paytm.com,Paytm.com-Min. 30&#37; Cashback on Carlton London,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=1022&aff_id=41413&url=https%253A%252F%252Fpaytm.com%252Fshop%252Fg%252Fwomen%252Ffootwear%253Fsort_popular%253D1%2526brand%253D1450%2526utm_source%253DAffiliates%2526utm_medium%253DVCOMM%2526utm_campaign%253DVCOMM%2526utm_term%253D%257Baffiliate_id%257D,10/1/2015,10/31/2015,,aff_sub
Paytm.com,Paytm.com-Min. 30&#37; Cashback on Footin,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=1022&aff_id=41413&url=https%253A%252F%252Fpaytm.com%252Fshop%252Fg%252Fwomen%252Ffootwear%253Fsort_popular%253D1%2526brand%253D353549%2526utm_source%253DAffiliates%2526utm_medium%253DVCOMM%2526utm_campaign%253DVCOMM%2526utm_term%253D%257Baffiliate_id%257D,10/1/2015,10/31/2015,,aff_sub
Paytm.com,Paytm.com-Min. 30&#37; Cashback on Reebok,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=1022&aff_id=41413&url=https%253A%252F%252Fpaytm.com%252Fshop%252Fg%252Fwomen%252Ffootwear%253Fsort_popular%253D1%2526brand%253D1446%2526utm_source%253DAffiliates%2526utm_medium%253DVCOMM%2526utm_campaign%253DVCOMM%2526utm_term%253D%257Baffiliate_id%257D,10/1/2015,10/31/2015,,aff_sub
Paytm.com,Paytm.com-Min. 30&#37; Cashback on Puma,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=1022&aff_id=41413&url=https%253A%252F%252Fpaytm.com%252Fshop%252Fg%252Fwomen%252Ffootwear%253Fsort_popular%253D1%2526brand%253D1447%2526utm_source%253DAffiliates%2526utm_medium%253DVCOMM%2526utm_campaign%253DVCOMM%2526utm_term%253D%257Baffiliate_id%257D,10/1/2015,10/31/2015,,aff_sub
Paytm.com,Paytm.com-Min. 30&#37; Cashback on Lee Cooper,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=1022&aff_id=41413&url=https%253A%252F%252Fpaytm.com%252Fshop%252Fg%252Fwomen%252Ffootwear%253Fsort_popular%253D1%2526brand%253D1858%2526utm_source%253DAffiliates%2526utm_medium%253DVCOMM%2526utm_campaign%253DVCOMM%2526utm_term%253D%257Baffiliate_id%257D,10/1/2015,10/31/2015,,aff_sub
Paytm.com,Paytm.com-Min. 30&#37; Cashback on Converse,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=1022&aff_id=41413&url=https%253A%252F%252Fpaytm.com%252Fshop%252Fg%252Fwomen%252Ffootwear%253Fsort_popular%253D1%2526brand%253D1913%2526utm_source%253DAffiliates%2526utm_medium%253DVCOMM%2526utm_campaign%253DVCOMM%2526utm_term%253D%257Baffiliate_id%257D,10/1/2015,10/31/2015,,aff_sub
Paytm.com,Paytm.com-Min. 30&#37; Cashback on Action,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=1022&aff_id=41413&url=https%253A%252F%252Fpaytm.com%252Fshop%252Fg%252Fwomen%252Ffootwear%253Fsort_popular%253D1%2526brand%253D20724%2526utm_source%253DAffiliates%2526utm_medium%253DVCOMM%2526utm_campaign%253DVCOMM%2526utm_term%253D%257Baffiliate_id%257D,10/1/2015,10/31/2015,,aff_sub
Paytm.com,Paytm.com-Min. 30&#37; Cashback on Liberty,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=1022&aff_id=41413&url=https%253A%252F%252Fpaytm.com%252Fshop%252Fg%252Fwomen%252Ffootwear%253Fsort_popular%253D1%2526brand%253D49568%2526utm_source%253DAffiliates%2526utm_medium%253DVCOMM%2526utm_campaign%253DVCOMM%2526utm_term%253D%257Baffiliate_id%257D,10/1/2015,10/31/2015,,aff_sub
Paytm.com,Paytm.com-Min. 30&#37; Cashback on Bata,,Promotion,,http://tracking.vcommission.com/aff_c?offer_id=1022&aff_id=41413&url=https%253A%252F%252Fpaytm.com%252Fshop%252Fg%252Fwomen%252Ffootwear%253Fsort_popular%253D1%2526brand%253D3362%2526utm_source%253DAffiliates%2526utm_medium%253DVCOMM%2526utm_campaign%253DVCOMM%2526utm_term%253D%257Baffiliate_id%257D,10/1/2015,10/31/2015,,aff_sub
